CRO_119181	FUM2_ARATH	86.51	482	50	1	184	1629	33	499	0.0	  870
CRO_119183	ATK4_ARATH	53.46	1040	378	23	389	3385	11	985	0.0	  929
CRO_119184	NDT1_ARATH	73.33	330	59	2	370	1359	1	301	5e-148	  444
CRO_119187	CSLD5_ARATH	71.13	1119	287	14	285	3581	79	1181	0.0	 1563
CRO_119200	HGNAT_MOUSE	27.93	469	265	16	261	1595	237	656	5e-35	  144
CRO_119188	GATL7_ARATH	77.62	362	77	1	1	1086	1	358	0.0	  559
CRO_119192	H1_MAIZE	66.20	71	24	0	192	404	50	120	2e-23	  100
CRO_119199	IMA_SOLLC	73.06	527	76	4	288	1679	1	524	0.0	  651
CRO_119186	ARR2_ARATH	54.96	262	114	2	4	786	15	273	2e-82	  272
CRO_119209	DNJ19_ARATH	78.82	340	69	1	878	1888	7	346	0.0	  554
CRO_119209	DNJ19_ARATH	80.54	257	47	1	95	856	7	263	4e-141	  426
CRO_119205	PYRG_DICDI	54.92	599	175	9	1	1629	1	560	0.0	  546
CRO_119208	MYB12_ARATH	60.78	232	83	4	26	706	1	229	2e-72	  236
CRO_119212	PP395_ARATH	62.61	452	167	2	494	1843	305	756	0.0	  582
CRO_119212	PP395_ARATH	28.84	371	259	4	764	1867	325	693	2e-48	  189
CRO_119212	PP395_ARATH	28.01	307	219	2	962	1876	320	626	2e-34	  146
CRO_119214	PX24B_DICDI	31.28	195	121	2	108	692	1	182	2e-25	  105
CRO_119216	MBTP1_MOUSE	47.73	924	406	14	251	2980	56	916	0.0	  822
CRO_119219	CFXQ_CYAME	34.54	249	118	9	810	1526	19	232	6e-35	  139
CRO_119223	PLT5_ARATH	54.87	503	210	3	675	2147	1	498	5e-170	  507
CRO_119217	PERK1_ARATH	81.60	375	67	2	991	2109	252	626	0.0	  621
CRO_119218	NYC1_ARATH	70.71	495	138	4	262	1737	6	496	0.0	  696
CRO_119224	OFP8_ARATH	66.67	66	22	0	727	924	154	219	2e-22	97.4
CRO_119232	YUC2_ARATH	68.49	384	116	3	46	1191	21	401	0.0	  540
CRO_119240	UBC37_ARATH	76.19	168	39	1	7	507	1	168	1e-76	  256
CRO_119236	HSFC1_ARATH	65.97	191	59	1	68	640	14	198	8e-77	  249
CRO_119237	KIN13_ARATH	48.33	809	303	21	348	2579	29	787	0.0	  582
CRO_119246	RHN1_NICPL	60.95	210	61	2	212	838	4	193	9e-84	  258
CRO_119265	AL2C4_ARATH	70.18	493	146	1	109	1584	9	501	0.0	  713
CRO_119270	AL2C4_ARATH	70.54	499	146	1	83	1576	3	501	0.0	  712
CRO_119272	MSH7_ARATH	56.72	1146	415	15	1	3321	1	1104	0.0	 1213
CRO_119271	MBF1C_ARATH	73.61	144	35	1	1	423	1	144	4e-67	  207
CRO_119273	GNL2_ARATH	62.73	1390	474	13	40	4149	7	1372	0.0	 1750
CRO_119277	SUT35_ARATH	64.32	639	203	4	107	2020	17	631	0.0	  801
CRO_119279	LRX4_ARATH	75.74	371	89	1	100	1209	26	396	0.0	  593
CRO_119283	AGD14_ARATH	46.80	250	119	6	145	861	2	248	9e-59	  218
CRO_106794	MUB3_ORYSJ	69.70	99	30	0	40	336	5	103	3e-44	  150
CRO_106807	PP319_ARATH	60.00	495	192	2	1294	2775	114	603	0.0	  619
CRO_106807	PP319_ARATH	32.59	316	211	2	1864	2808	98	412	1e-49	  190
CRO_106808	RH27_ORYSJ	68.59	503	151	2	482	1969	88	590	0.0	  747
CRO_106814	Y4920_ARATH	48.77	324	165	1	478	1449	81	403	3e-102	  335
CRO_106818	TGA1_ARATH	59.14	372	137	8	13	1095	1	368	1e-129	  395
CRO_106817	RR12B_POPTR	62.11	95	31	2	154	423	33	127	4e-26	  101
CRO_106819	LEAD8_DAUCA	47.11	501	150	8	222	1424	49	534	8e-72	  244
CRO_106821	PPCS2_ARATH	69.92	266	70	1	28	795	40	305	8e-127	  370
CRO_106825	RHIE_DICD3	23.79	580	334	24	298	1989	88	575	3e-24	  111
CRO_106834	YGI3_SCHPO	38.67	181	109	2	1128	1670	238	416	9e-28	  120
CRO_106831	BXL7_ARATH	61.76	748	280	3	97	2334	22	765	0.0	  991
CRO_106837	RAP24_ARATH	51.88	293	98	9	313	1119	59	332	9e-61	  205
CRO_106839	ERGI3_DANRE	47.38	401	178	10	326	1483	1	383	4e-116	  359
CRO_106840	TPPE_ARATH	74.25	299	75	2	327	1223	54	350	2e-158	  461
CRO_106846	FB91_ARATH	43.80	363	147	8	31	1035	1	334	2e-82	  260
CRO_106850	TTL3_ARATH	44.51	355	192	2	725	1774	216	570	2e-76	  268
CRO_106857	Y1814_ARATH	63.33	300	108	2	166	1062	57	355	9e-123	  368
CRO_106859	PUM7_ARATH	64.29	322	112	1	1123	2088	330	648	5e-144	  442
CRO_106860	ANXD1_ARATH	67.82	317	101	1	67	1014	1	317	4e-159	  458
CRO_106865	Y4885_ARATH	53.93	992	430	10	1074	3989	57	1041	0.0	  971
CRO_106871	STP5_ARATH	64.24	453	159	2	4	1353	51	503	0.0	  593
CRO_106876	Y4885_ARATH	45.32	1004	476	14	115	2943	54	1045	0.0	  753
CRO_106880	Y1571_ARATH	44.69	1054	515	15	1420	4554	126	1120	0.0	  686
CRO_106880	Y1571_ARATH	40.83	791	388	7	112	2484	33	743	6e-87	  313
CRO_106882	Y4885_ARATH	46.74	1042	493	10	70	3141	48	1045	0.0	  818
CRO_106886	BRTL3_ARATH	80.20	298	59	0	556	1449	128	425	3e-170	  497
CRO_106883	SYCP1_ARATH	47.50	160	49	8	34	456	695	838	6e-28	  116
CRO_106884	SYCP1_ARATH	45.38	725	348	7	35	2170	5	694	3e-146	  456
CRO_106889	T112B_ARATH	73.39	124	31	2	69	434	1	124	2e-48	  158
CRO_106893	MYB39_ARATH	71.53	137	38	1	1	408	1	137	5e-68	  223
CRO_106903	CRY1_ARATH	79.33	682	119	9	319	2343	15	681	0.0	 1011
CRO_106904	NO26_SOYBN	54.63	216	88	3	130	762	38	248	8e-67	  215
CRO_106907	P2C10_ARATH	76.38	271	63	1	819	1628	12	282	2e-143	  427
CRO_101068	PDC1_PEA	86.85	578	74	1	251	1978	16	593	0.0	 1027
CRO_101069	GDL11_ARATH	48.99	198	90	3	288	878	25	212	4e-55	  189
CRO_101070	GDL10_ARATH	47.20	161	85	0	4	486	204	364	6e-50	  173
CRO_101077	GDL8_ARATH	53.64	371	164	4	124	1230	15	379	1e-134	  401
CRO_101079	GDL83_ARATH	54.76	347	151	4	252	1277	24	369	2e-125	  379
CRO_101093	CHUP1_ARATH	59.36	251	84	3	1198	1920	720	962	2e-86	  297
CRO_101097	TBL38_ARATH	66.30	92	30	1	1977	1702	285	375	8e-54	  137
CRO_101097	TBL38_ARATH	66.13	62	21	0	2245	2060	224	285	8e-54	96.7
CRO_101099	RK34_SPIOL	53.70	162	58	4	81	551	1	150	6e-34	  123
CRO_101100	SAG39_ORYSJ	45.62	320	165	7	76	1017	22	338	3e-93	  289
CRO_101087	DSEL_ARATH	60.85	401	149	6	122	1315	19	414	6e-166	  483
CRO_101098	TBL38_ARATH	65.35	329	111	3	151	1131	48	375	5e-169	  487
CRO_101105	YI01_SCHPO	33.91	516	261	15	19	1350	63	570	7e-70	  241
CRO_101111	BH030_ARATH	40.18	224	114	6	889	1515	116	334	5e-30	  125
CRO_101102	YNB1_YEAST	46.28	121	54	3	1162	1509	8	122	1e-25	  115
CRO_101107	UBA2C_ARATH	60.39	255	92	2	1	762	1	247	1e-90	  292
CRO_101110	PSAB_OLIPU	80.26	76	15	0	64	291	530	605	2e-34	  130
CRO_101115	DUSL1_ARATH	62.41	133	45	2	258	656	3	130	4e-52	  172
CRO_101121	OLEE1_BETPN	52.11	142	68	0	85	510	24	165	1e-46	  156
CRO_101124	EA6_ARATH	54.75	442	195	2	76	1401	42	478	6e-177	  512
CRO_101125	EP1G_DAUCA	53.35	373	156	5	10	1077	2	373	3e-121	  365
CRO_101122	DOF15_ARATH	57.23	159	55	5	16	459	8	164	5e-48	  161
CRO_101123	SCAR1_ARATH	62.29	175	66	0	411	935	1	175	1e-59	  226
CRO_101126	EP1G_DAUCA	50.27	366	166	4	70	1128	23	385	6e-121	  365
CRO_101127	LSH10_ARATH	85.50	131	19	0	79	471	18	148	1e-81	  246
CRO_101134	PEX7_ARATH	79.68	315	61	1	30	974	1	312	0.0	  545
CRO_101128	ASIL2_ARATH	48.51	134	51	5	261	647	80	200	1e-25	  110
CRO_101137	PYL11_ARATH	58.60	157	59	4	37	498	4	157	4e-56	  180
CRO_101135	CTR1_ARATH	47.44	234	120	2	1591	2283	529	762	3e-65	  238
CRO_101140	ORYA_ORYSJ	46.06	432	215	6	121	1407	32	448	3e-115	  359
CRO_101145	MYBF_ARATH	66.20	71	24	0	587	799	15	85	8e-25	  107
CRO_101150	Y5458_ARATH	49.37	711	302	13	474	2480	1	695	0.0	  610
CRO_101149	YMF19_HELAN	82.11	123	21	1	43	408	2	124	2e-65	  202
CRO_101154	G3PC_PETHY	74.19	62	16	0	52	237	186	247	3e-22	96.3
CRO_101157	CIPK5_ORYSJ	70.60	449	114	6	1	1338	1	434	0.0	  638
CRO_101160	Y2242_ARATH	36.52	534	287	11	526	2010	328	848	2e-86	  295
CRO_101163	NAT2_ARATH	85.19	520	77	0	13	1572	5	524	0.0	  932
CRO_101159	CIPKC_ARATH	81.54	455	78	2	94	1440	5	459	0.0	  773
CRO_101164	Y1491_ARATH	26.37	512	265	12	532	2055	44	447	1e-45	  174
CRO_101179	JM706_ORYSJ	48.81	547	197	6	167	1753	87	568	6e-173	  521
CRO_101176	Y3475_ARATH	38.34	952	529	13	511	3282	77	998	9e-180	  561
CRO_101176	Y3475_ARATH	30.70	570	307	12	19	1638	82	593	2e-56	  216
CRO_101176	Y3475_ARATH	33.97	474	292	10	16	1410	153	614	4e-56	  216
CRO_101176	Y3475_ARATH	31.08	399	216	8	7	1107	222	593	1e-37	  157
CRO_101178	EFR_ARATH	28.22	450	267	5	70	1251	21	470	9e-37	  149
CRO_101178	EFR_ARATH	31.92	354	212	3	244	1227	184	534	7e-34	  140
CRO_101168	Y3475_ARATH	38.82	152	70	3	7	396	775	925	1e-21	99.4
CRO_127928	TRC_DROME	50.61	413	200	2	599	1834	20	429	1e-130	  411
CRO_127929	CQ10X_DANRE	35.59	177	88	2	448	978	78	228	3e-32	  127
CRO_127930	ABAH4_ARATH	69.50	436	132	1	151	1458	33	467	0.0	  648
CRO_127934	CYPR4_CYNCA	73.17	492	126	4	2046	3512	4	492	0.0	  748
CRO_127935	CA4_ARATH	40.93	193	96	2	235	813	76	250	1e-36	  139
CRO_127924	AI5L5_ARATH	53.59	446	148	9	238	1548	21	416	3e-104	  329
CRO_127926	DCL_SOLLC	76.00	175	38	2	329	853	41	211	5e-71	  228
CRO_127931	TRL4_ARATH	60.32	189	57	3	55	621	29	199	9e-65	  209
CRO_127936	WEB1_ARATH	63.76	734	229	9	955	3102	90	804	0.0	  666
CRO_127937	GUX2_ARATH	60.40	548	197	6	127	1719	39	583	0.0	  676
CRO_127938	TIC22_ARATH	57.19	299	75	5	9	842	1	267	5e-104	  315
CRO_127950	PP224_ARATH	26.41	515	275	11	50	1333	69	566	1e-50	  187
CRO_127942	PAH2_ARATH	71.00	300	72	3	2678	3571	640	926	4e-140	  459
CRO_127942	PAH2_ARATH	43.39	295	130	9	485	1339	1	268	2e-52	  204
CRO_127944	P2C12_ARATH	81.01	416	77	1	357	1598	1	416	0.0	  674
CRO_127945	Y5270_ARATH	48.80	209	84	3	116	703	9	207	6e-58	  193
CRO_127946	DFRA_SYNY3	28.90	346	221	8	158	1171	13	341	3e-29	  122
CRO_127948	ORC2_ARATH	68.22	214	68	0	866	1507	140	353	1e-106	  333
CRO_127948	ORC2_ARATH	71.05	114	33	0	171	512	12	125	1e-48	  179
CRO_127958	CXE2_ARATH	50.00	322	150	5	1	966	1	311	5e-104	  314
CRO_127959	CXE2_ARATH	56.11	303	128	3	43	951	14	311	9e-122	  359
CRO_127961	PLP2_ARATH	63.30	406	144	3	7	1224	2	402	8e-174	  502
CRO_127963	SRAC1_BOVIN	39.69	262	139	8	2935	3699	395	644	1e-44	  177
CRO_127952	PP271_ARATH	63.28	640	228	3	457	2358	24	662	0.0	  847
CRO_127956	UMP6_ARATH	67.32	205	65	1	152	766	55	257	2e-91	  282
CRO_127957	CHIA_CUCSA	70.07	274	79	1	1072	1893	21	291	2e-138	  412
CRO_127960	PSDE_ARATH	85.34	341	17	2	122	1144	1	308	0.0	  550
CRO_127962	PLP2_ARATH	60.38	419	145	4	7	1263	2	399	4e-177	  509
CRO_127966	HEC1_ARATH	92.55	94	7	0	331	612	96	189	1e-38	  140
CRO_127970	RLF34_ARATH	48.04	102	50	1	124	420	28	129	8e-21	87.0
CRO_127967	RID3_ARATH	50.72	483	178	6	16	1452	5	431	1e-158	  471
CRO_127968	HSFB4_ARATH	78.91	128	17	2	1	354	1	128	9e-65	  216
CRO_127972	SUBL_ARATH	42.39	769	387	20	19	2250	15	752	4e-179	  539
CRO_127974	SUBL_ARATH	39.44	786	390	24	94	2319	12	755	2e-167	  509
CRO_127978	MTA70_ORYSJ	88.60	342	37	1	1021	2046	337	676	0.0	  663
CRO_127973	SUBL_ARATH	41.45	743	389	19	79	2226	32	755	2e-179	  539
CRO_127976	SUBL_ARATH	40.26	313	169	9	325	1242	449	750	1e-55	  201
CRO_127980	RHMA_ECOSM	35.97	253	155	3	244	999	9	255	8e-41	  154
CRO_127980	RHMA_ECOSM	35.41	257	159	3	1171	1938	9	259	1e-39	  150
CRO_127981	YK4P_CAEEL	41.87	375	148	8	115	1218	5	316	7e-88	  280
CRO_127975	SUBL_ARATH	41.20	750	393	17	6658	8832	29	755	9e-162	  527
CRO_127975	SUBL_ARATH	41.53	756	404	19	25	2223	12	752	3e-160	  523
CRO_127975	SUBL_ARATH	40.88	751	397	17	4468	6654	27	752	9e-149	  490
CRO_127975	SUBL_ARATH	39.61	765	408	17	2248	4458	3	741	3e-144	  477
CRO_127985	YSL1_ARATH	68.40	636	197	3	139	2046	42	673	0.0	  872
CRO_127990	EMB8_PICGL	63.66	355	111	4	241	1254	65	418	6e-147	  438
CRO_127994	MD10B_ARATH	68.67	150	33	4	112	558	1	137	2e-48	  171
CRO_127983	FRAY2_DICDI	54.58	262	116	2	696	1481	113	371	3e-87	  310
CRO_127988	GYP7_YARLI	32.12	193	111	1	1372	1950	495	667	7e-28	  124
CRO_127993	C78A3_SOYBN	63.80	489	164	5	151	1611	45	522	0.0	  617
CRO_127995	ATHB7_ARATH	38.22	225	104	7	351	920	32	256	4e-32	  128
CRO_127992	MGL_ARATH	73.74	99	26	0	1	297	343	441	2e-38	  139
CRO_128002	D27_ARATH	55.83	120	52	1	25	384	136	254	7e-41	  145
CRO_128003	GUN1_PERAE	77.30	489	110	1	131	1594	1	489	0.0	  704
CRO_128004	GP107_MOUSE	42.35	307	173	2	352	1260	200	506	1e-71	  241
CRO_128005	BLT_ARATH	38.80	317	127	10	43	993	21	270	8e-37	  142
CRO_128000	BH014_ARATH	34.19	427	227	8	79	1329	39	421	4e-57	  200
CRO_128007	PPA27_ARATH	74.53	589	148	2	406	2172	25	611	0.0	  951
CRO_128011	Y5986_ARATH	38.01	271	127	11	250	996	137	388	6e-40	  150
CRO_128015	ADHL3_ARATH	69.25	387	110	3	103	1239	3	388	6e-180	  516
CRO_128017	ADHL3_ARATH	68.04	388	115	2	70	1212	3	388	0.0	  525
CRO_128018	UBP9_ARATH	58.59	966	322	13	4034	6880	2	906	0.0	 1084
CRO_128008	SPN1_CHICK	43.50	177	100	0	489	1019	100	276	2e-44	  166
CRO_128012	NAC43_ARATH	57.94	321	101	7	47	997	1	291	1e-105	  323
CRO_128028	SBT35_ARATH	59.50	753	294	9	22	2262	27	774	0.0	  873
CRO_128030	RK11_ARATH	87.20	164	21	0	331	822	58	221	1e-90	  275
CRO_128031	MTPA2_ARATH	80.75	161	31	0	913	1395	233	393	2e-85	  280
CRO_128031	MTPA2_ARATH	70.29	175	51	1	145	666	22	196	2e-69	  237
CRO_128033	IPYR_SOLTU	88.79	214	21	1	353	994	1	211	2e-135	  394
CRO_128038	Y3209_ORYSJ	73.88	134	30	2	334	726	7	138	4e-62	  211
CRO_128019	E1311_ARATH	66.77	322	105	1	160	1119	28	349	7e-159	  463
CRO_128020	SSG1_SOLTU	80.74	618	105	5	112	1956	1	607	0.0	 1006
CRO_128027	B3GT6_ARATH	71.35	349	94	2	247	1290	5	348	4e-175	  504
CRO_128032	FL3H_DIACA	40.20	296	164	5	80	955	17	303	2e-67	  224
CRO_133446	DJ1B_ARATH	68.59	417	101	2	172	1422	48	434	0.0	  572
CRO_133446	DJ1B_ARATH	44.81	183	100	1	889	1434	52	234	5e-44	  167
CRO_133449	Y5614_ARATH	57.76	303	124	3	244	1152	681	979	8e-111	  358
CRO_133451	UMP1_ARATH	84.72	144	22	0	193	624	62	205	2e-83	  267
CRO_133453	UBA2C_ARATH	65.75	254	82	2	7	768	4	252	4e-106	  328
CRO_133450	AB10G_ARATH	63.47	616	197	8	55	1896	1	590	0.0	  676
CRO_133464	IPT9_ARATH	61.51	304	103	4	773	1666	1	296	2e-112	  350
CRO_133466	MDHM_EUCGU	86.04	351	44	2	195	1244	1	347	0.0	  575
CRO_133460	TBL31_ARATH	62.89	415	141	5	1	1221	1	410	0.0	  536
CRO_133467	GTE4_ARATH	44.34	318	135	7	1381	2319	255	535	7e-67	  246
CRO_133475	TCP4_ARATH	93.98	83	5	0	595	843	29	111	5e-46	  172
CRO_133475	TCP4_ARATH	43.15	241	107	10	1111	1797	180	402	7e-25	  111
CRO_133472	YCF45_PORPU	42.50	567	289	6	247	1860	6	564	9e-144	  440
CRO_133481	BZP61_ARATH	55.84	317	111	5	157	1029	1	314	6e-81	  266
CRO_133482	API5A_XENLA	27.99	543	240	17	213	1631	4	465	6e-35	  142
CRO_133485	HGD_ARATH	71.63	504	77	3	90	1577	13	458	0.0	  741
CRO_133488	RB11B_TOBAC	91.63	215	17	1	270	911	1	215	5e-126	  370
CRO_133491	REXO4_HUMAN	34.69	245	92	4	259	993	231	407	3e-35	  139
CRO_133489	HIP1_ORYSJ	44.44	117	57	2	1162	1509	558	667	3e-24	  110
CRO_133495	MTDH_FRAAN	62.43	338	123	1	190	1191	18	355	2e-136	  405
CRO_134580	ARR2_ARATH	57.38	305	115	8	710	1594	51	350	3e-95	  318
CRO_134569	ALL13_OLEEU	78.76	226	46	2	1	672	1	226	2e-130	  374
CRO_134567	DHAS_SYNY3	54.17	336	146	2	239	1246	7	334	4e-118	  357
CRO_134583	ADO3_ARATH	84.33	536	76	3	535	2139	90	618	0.0	  873
CRO_134586	R1B17_SOLDE	29.59	1085	656	35	3874	6987	211	1234	2e-102	  367
CRO_134591	R1B14_SOLDE	29.71	875	502	25	106	2544	396	1219	4e-85	  304
CRO_134595	R1C3_SOLDE	30.03	1169	690	39	394	3774	141	1223	1e-111	  387
CRO_134600	APO1_ARATH	68.53	340	106	1	545	1561	97	436	9e-174	  509
CRO_134601	TRUA1_PARUW	42.13	254	140	4	235	993	4	251	2e-63	  211
CRO_134599	R1A6_SOLDE	33.07	1022	585	32	883	3843	294	1251	3e-120	  416
CRO_134602	R1A_SOLDE	26.73	666	374	28	481	2208	149	790	3e-34	  145
CRO_134608	R1B12_SOLDE	32.83	527	287	10	814	2226	422	937	6e-72	  261
CRO_134610	DRP1C_ARATH	80.03	636	103	3	1	1902	1	614	0.0	 1020
CRO_134603	R1B17_SOLDE	35.08	975	487	31	1180	3999	387	1250	5e-128	  434
CRO_134611	R1B16_SOLDE	35.29	612	362	17	640	2430	655	1247	8e-81	  287
CRO_134622	THT11_TOBAC	39.01	223	133	2	1	663	1	222	2e-47	  162
CRO_101662	WRK27_ARATH	77.66	94	21	0	421	702	148	241	4e-44	  162
CRO_101660	PP430_ARATH	32.95	346	169	4	1171	2022	94	438	4e-45	  177
CRO_101670	DNJ21_ARATH	65.96	614	209	0	311	2152	1	614	0.0	  795
CRO_101671	YK01_SCHPO	40.30	263	146	7	232	999	68	326	8e-44	  159
CRO_101674	Y5279_ARATH	59.26	513	180	7	1	1497	1	498	3e-165	  485
CRO_101675	Y5278_ARATH	53.76	93	43	0	289	567	76	168	7e-33	  121
CRO_101672	PRIPO_DANRE	32.73	385	197	10	376	1419	42	401	6e-50	  187
CRO_101688	RVE6_ARATH	55.49	346	107	10	72	1064	1	314	3e-87	  273
CRO_101690	RS10_ORYSJ	88.66	97	11	0	136	426	1	97	1e-54	  183
CRO_101691	HSP83_IPONI	97.49	199	5	0	31	627	1	199	3e-131	  397
CRO_101691	HSP83_IPONI	92.74	124	8	1	628	999	581	703	4e-45	  167
CRO_101696	QPCT_ARATH	51.42	317	81	3	229	1179	77	320	2e-100	  311
CRO_101699	Y1154_ARATH	55.67	291	128	1	367	1239	142	431	1e-111	  343
CRO_101700	PGLR_VITVI	67.51	437	141	1	82	1389	49	485	0.0	  640
CRO_101711	Y5241_ARATH	61.70	833	300	10	1	2487	7	824	0.0	  979
CRO_101718	MIND1_ARATH	88.85	296	32	1	94	978	23	318	4e-156	  447
CRO_101719	BCH2_CAPAN	84.56	259	34	1	437	1213	64	316	6e-122	  367
CRO_101721	YJCL_BACSU	33.33	372	222	8	328	1377	2	369	3e-41	  158
CRO_101723	YJCL_BACSU	31.04	364	222	6	298	1311	29	389	7e-31	  127
CRO_101726	FRO4_ARATH	60.42	192	73	1	22	597	223	411	2e-53	  186
CRO_101727	FRO5_ARATH	44.53	265	134	7	1	768	425	685	5e-55	  194
CRO_101736	FRO4_ARATH	46.10	141	71	3	307	726	57	193	3e-35	  115
CRO_101736	FRO4_ARATH	47.17	53	28	0	164	322	9	61	3e-35	54.7
CRO_101737	FRO4_ARATH	49.48	192	72	4	1	504	221	411	2e-50	  176
CRO_101773	SCL8_ARATH	54.38	434	175	7	634	1893	216	640	1e-144	  441
CRO_128046	WTR29_ARATH	44.74	304	159	3	43	954	7	301	2e-94	  296
CRO_128045	NU98A_ARATH	64.34	530	152	12	1573	3102	527	1039	0.0	  608
CRO_128045	NU98A_ARATH	79.27	82	15	1	979	1218	323	404	3e-30	  133
CRO_128047	CADH1_ARATH	69.46	370	91	3	49	1143	3	355	4e-155	  450
CRO_128051	NIP51_ARATH	81.30	262	47	2	103	885	29	289	2e-130	  387
CRO_128055	DRE2_VITVI	73.27	101	22	3	280	567	135	235	9e-37	  134
CRO_128053	PMTI_ARATH	67.23	592	146	5	229	1866	8	597	0.0	  848
CRO_128054	HEAT6_HUMAN	30.19	371	208	11	1927	3015	768	1095	3e-33	  143
CRO_128058	Y4958_ARATH	62.45	237	89	0	61	771	44	280	3e-102	  313
CRO_128060	TPS5_ARATH	79.86	859	164	4	141	2696	1	857	0.0	 1423
CRO_128061	NOP12_CANAL	34.78	276	121	10	643	1437	159	386	9e-30	  126
CRO_128063	RNF14_MOUSE	30.65	460	250	12	608	1831	7	449	1e-53	  198
CRO_128066	HSF8_SOLPE	67.82	491	132	5	232	1674	42	516	0.0	  546
CRO_128067	M2K10_ARATH	47.18	337	143	7	13	1023	1	302	2e-88	  275
CRO_128059	GALM_BOVIN	36.70	218	132	5	49	693	127	341	7e-36	  135
CRO_128062	Y5483_ARATH	75.44	342	73	6	643	1641	3	342	8e-138	  410
CRO_128069	SYP22_ARATH	68.90	254	41	3	449	1111	1	249	6e-88	  278
CRO_128064	PP407_ARATH	32.42	472	311	5	478	1887	134	599	2e-77	  268
CRO_128064	PP407_ARATH	23.44	512	304	4	481	1761	239	747	3e-39	  157
CRO_128073	MVP_FMVD	41.18	170	93	4	7	504	84	250	1e-32	  129
CRO_128082	HDG5_ARATH	59.45	794	277	15	224	2506	30	811	0.0	  856
CRO_128076	CML18_ARATH	80.50	159	29	1	10	486	9	165	5e-75	  228
CRO_128078	PAP3_BRACM	63.79	290	89	4	379	1245	85	359	8e-110	  334
CRO_128089	JM706_ORYSJ	51.45	795	295	13	396	2693	2	734	0.0	  761
CRO_128086	WRI1_ARATH	75.52	143	35	0	310	738	92	234	2e-60	  207
CRO_128086	WRI1_ARATH	81.82	22	4	0	228	293	69	90	2e-60	47.8
CRO_128091	KAN2_ARATH	54.02	261	50	9	794	1570	194	386	6e-58	  205
CRO_128096	SKL2_ARATH	61.48	366	122	3	118	1158	9	374	3e-145	  427
CRO_128093	CHX15_ARATH	68.96	815	244	3	22	2466	5	810	0.0	 1144
CRO_128097	AGLUP_ARATH	66.16	331	109	2	262	1251	20	348	3e-131	  413
CRO_128099	RCD1_ARATH	35.96	445	260	8	513	1811	19	450	5e-86	  289
CRO_128103	DAD1_SOLLC	87.50	120	11	2	62	421	1	116	4e-67	  210
CRO_128104	PLSB_CUCMO	66.24	234	62	1	322	1023	33	249	9e-108	  327
CRO_128105	PLSB_CUCSA	73.55	121	32	0	145	507	349	469	8e-57	  193
CRO_128105	PLSB_CUCSA	84.00	25	4	0	12	86	324	348	8e-57	49.7
CRO_128107	AB17C_DANRE	37.36	273	113	5	431	1243	71	287	7e-52	  184
CRO_128102	Y1222_ARATH	66.22	296	85	2	266	1150	15	296	1e-122	  365
CRO_128108	RPM1_ARATH	33.09	943	564	22	1	2730	1	909	1e-132	  428
CRO_128109	CSLD3_ARATH	81.45	1143	175	9	347	3754	33	1145	0.0	 1894
CRO_128120	Y3475_ARATH	42.40	1007	508	15	2692	5568	21	1003	0.0	  709
CRO_128120	Y3475_ARATH	41.13	936	487	13	1	2652	76	999	0.0	  615
CRO_128120	Y3475_ARATH	33.62	461	254	8	154	1530	66	476	4e-43	  176
CRO_128110	XTH30_ARATH	65.05	289	96	2	182	1048	30	313	5e-139	  407
CRO_128113	HBP1A_WHEAT	46.84	348	119	13	364	1338	15	319	6e-59	  207
CRO_128121	R1A3_SOLDE	42.57	350	188	8	169	1197	19	362	5e-60	  217
CRO_128124	EFR_ARATH	44.82	1004	517	8	97	3072	24	1002	0.0	  745
CRO_128128	VPS25_ARATH	80.65	186	29	1	1	558	1	179	2e-109	  321
CRO_128132	SOT6_ARATH	39.56	316	167	5	100	1017	26	327	4e-77	  246
CRO_128133	ERG8_YEAST	31.93	451	248	15	217	1542	8	408	5e-30	  127
CRO_128135	XLG3_ARATH	78.17	678	138	6	1070	3088	176	848	0.0	 1113
CRO_128136	DPH1_DICDI	47.36	416	173	7	103	1350	103	472	9e-121	  368
CRO_128125	Y3471_ARATH	40.71	140	71	2	4	420	897	1025	5e-28	  114
CRO_128126	Y3475_ARATH	42.45	563	291	6	4	1599	293	853	5e-112	  363
CRO_128127	EFR_ARATH	43.85	260	145	1	94	870	24	283	3e-53	  192
CRO_128129	U195A_ARATH	73.20	153	41	0	124	582	1	153	2e-77	  239
CRO_128130	EIF3F_ARATH	76.47	289	61	1	225	1070	5	293	3e-128	  380
CRO_128131	OTU6B_DANRE	35.53	304	164	7	688	1575	5	284	8e-36	  140
CRO_128134	PPR68_ARATH	59.09	594	239	4	46	1818	14	606	0.0	  740
CRO_128138	PS13A_ARATH	75.98	408	72	1	91	1314	5	386	0.0	  585
CRO_113537	C3H66_ARATH	58.06	465	163	8	76	1449	14	453	3e-175	  521
CRO_113540	PLCD4_ARATH	64.70	592	203	3	341	2107	5	593	0.0	  774
CRO_113544	CP20A_ARATH	87.98	183	22	0	213	761	22	204	5e-105	  315
CRO_114167	FAN1_ARATH	51.42	848	296	12	660	3155	139	886	0.0	  809
CRO_114175	CDR1_ARATH	43.61	415	212	5	94	1296	30	436	2e-106	  329
CRO_114174	ULK4_HUMAN	37.54	285	133	5	167	889	1	284	2e-56	  218
CRO_114180	PDI23_ORYSJ	79.15	422	77	3	242	1477	21	441	0.0	  641
